id,sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,first_name,last_name,email,phone,city,registration_date,loyalty_tier,birth_year
7426,7426,INV-202408-00224,2024-08-10,3605.0,1345,1,225.81,225.81,pood,Tartu,kaart,Anu,Kuusik,anu.kuusik@mail.ee,+372 8291 0405,Tallinn,2020-02-05,,1982.0
7445,7445,INV-202408-00243,2024-08-10,3958.0,1286,1,28.56,28.56,online,,sularaha,Meelis,Saar,,+372 5738 7925,Tartu,2023-08-09,silver,1966.0
7476,7476,INV-202408-00274,2024-08-10,3946.0,1044,2,83.23,166.46,online,,järelmaks,Mihkel,Rosin,mihkel.rosin2@yahoo.com,+372 8716 7910,Viljandi,2022-09-20,,1979.0
7481,7481,INV-202408-00279,2024-08-10,2629.0,1008,1,280.13,280.13,online,,kaart,Sandra,Paas,sandra.paas@mail.ee,+372 8261 2880,Viljandi,2021-09-14,silver,2001.0
7506,7506,INV-202408-00304,2024-08-10,2434.0,1338,1,226.24,282.29,pood,Pärnu,kaart,Enn,Orav,enn.orav@outlook.com,+372 5552 9676,Tallinn,2023-05-19,silver,1972.0
7544,7544,INV-202408-00342,2024-08-10,3399.0,1187,2,252.33,504.66,pood,Tartu,sularaha,Sigrid,Pihl,sigrid.pihl@hot.ee,+372 5339 2787,Pärnu,2022-12-19,,2000.0
7606,7606,INV-202408-00404,2024-08-10,3494.0,1148,3,48.85,146.55,online,,sularaha,Andres,Arro,,+372 5544 7584,Viljandi,2022-03-09,gold,1976.0
7624,7624,INV-202408-00422,2024-08-10,3971.0,1014,2,147.58,295.16,online,,kaart,Mihkel,Raid,mihkel.raid@hot.ee,+372 5505 8368,Tartu,2022-12-05,gold,1981.0
7640,7640,INV-202408-00438,2024-08-10,3208.0,1108,1,371.05,371.05,online,,kaart,Urmas,Pärn,urmas.parn@telia.ee,+372 5178 0122,Võru,2024-04-09,,1986.0
7653,7653,INV-202408-00451,2024-08-10,2312.0,1179,2,82.15,164.3,pood,Tartu,sularaha,Marko,Kallas,marko.kallas@gmail.com,+372 5221 5658,Tartu,2020-09-28,bronze,1993.0
7657,7657,INV-202408-00455,2024-08-10,4018.0,1345,1,225.81,225.81,pood,Tallinn,sularaha,Terje,Kukk,terje.kukk@gmail.com,+372 5440 6230,Rakvere,2023-09-28,,1971.0
7670,7670,INV-202408-00468,2024-08-10,4585.0,1009,4,332.55,1330.2,pood,Tallinn,järelmaks,Lauri,Männik,lauri.mannik@telia.ee,+372 5404 0217,Paide,2022-11-16,bronze,1968.0
7704,7704,INV-202408-00502,2024-08-10,3081.0,1196,3,32.93,98.79,pood,Tartu,järelmaks,Kristiina,Oja,kristiina.oja@hot.ee,+372 5179 6092,Tallinn,2020-01-18,gold,1994.0
7211,7211,INV-202408-00009,2024-08-11,2860.0,1154,1,190.81,190.81,pood,Tallinn,sularaha,Margus,Kukk,,+372 5509 4182,Tallinn,2022-06-14,,1983.0
7219,7219,INV-202408-00017,2024-08-11,4615.0,1318,1,218.42,218.42,online,,kaart,Kersti,Lill,kersti.lill@yahoo.com,+372 5567 9065,Narva,2023-07-06,silver,1994.0
7229,7229,INV-202408-00027,2024-08-11,3355.0,1308,3,67.75,203.25,online,,järelmaks,Taavi,Rebane,taavi.rebane@mail.ee,+372 5202 6309,Tallinn,2023-07-01,bronze,1994.0
7243,7243,INV-202408-00041,2024-08-11,2624.0,1289,1,171.33,-171.33,online,,järelmaks,Pille,Põld,pille.pold@telia.ee,+372 5846 9237,Tallinn,2024-07-24,silver,1995.0
7267,7267,INV-202408-00065,2024-08-11,4563.0,1046,1,358.41,358.41,online,,kaart,Priit,Kivi,priit.kivi@outlook.com,+372 5272 2263,Tallinn,2023-01-12,bronze,1986.0
7331,7331,INV-202408-00129,2024-08-11,3618.0,1217,2,28.26,68.08,pood,Tallinn,kaart,Tiina,Pärn,tiina.parn@gmail.com,+372 5632 2997,Tartu,2020-08-23,gold,1998.0
7341,7341,INV-202408-00139,2024-08-11,,1064,2,95.87,191.74,online,,sularaha,,,,,,,,
7346,7346,INV-202408-00144,2024-08-11,4198.0,1268,1,110.53,110.53,pood,Tallinn,järelmaks,Reet,Kuusik,reet.kuusik@mail.ee,+372 8173 3909,Tallinn,2023-06-21,,2004.0
7355,7355,INV-202408-00153,2024-08-11,4780.0,1083,1,72.14,72.14,online,,kaart,Liina,Rand,liina.rand@mail.ee,+372 5585 0704,Tallinn,2021-08-13,gold,1969.0
7442,7442,INV-202408-00240,2024-08-11,2956.0,1345,2,225.81,451.62,pood,Tartu,sularaha,Kristi,Kuusik,kristi.kuusik@gmail.com,+372 5397 8117,Tallinn,2020-09-14,bronze,1999.0
7457,7457,INV-202408-00255,2024-08-11,4881.0,1014,1,147.58,147.58,pood,Pärnu,kaart,Peeter,Sild,,+372 5799 1166,Tallinn,2022-02-21,,1979.0
7503,7503,INV-202408-00301,2024-08-11,2380.0,1151,2,215.58,431.16,pood,Pärnu,sularaha,Marit,Kivi,,+372 5791 6299,Tartu,2020-07-11,gold,1970.0
7591,7591,INV-202408-00389,2024-08-11,4759.0,1280,1,128.37,128.37,pood,Tallinn,kaart,Kadri,Koppel,kadri.koppel@outlook.com,+372 5569 0473,Tartu,2021-07-29,,1963.0
7599,7599,INV-202408-00397,2024-08-11,,1226,3,51.1,153.3,pood,Pärnu,kaart,,,,,,,,
7612,7612,INV-202408-00410,2024-08-11,2206.0,1312,1,243.93,243.93,pood,Tallinn,kaart,Ago,Lõoke,,+372 5135 5389,Viljandi,2020-01-20,,1961.0
7678,7678,INV-202408-00476,2024-08-11,2104.0,1294,1,53.01,53.01,pood,Pärnu,järelmaks,Sandra,Lass,sandra.lass@mail.ee,+372 5281 4518,Tallinn,2020-09-04,gold,1973.0
7697,7697,INV-202408-00495,2024-08-11,2209.0,1095,3,140.64,421.92,online,,sularaha,Kersti,Ilves,kersti.ilves@telia.ee,+372 5557 9727,Tallinn,2023-01-06,silver,1997.0
7706,7706,INV-202408-00504,2024-08-11,2634.0,1198,1,291.72,291.72,pood,Tallinn,kaart,Meelis,Org,meelis.org@telia.ee,+372 8992 1188,Tartu,2022-02-10,gold,2001.0
7212,7212,INV-202408-00010,2024-08-12,2257.0,1118,3,109.42,328.26,pood,Pärnu,järelmaks,Katrin,Järv,katrin.jarv@mail.ee,+372 5841 4496,Tartu,2020-03-05,,1965.0
7216,7216,INV-202408-00014,2024-08-12,3314.0,1200,1,105.29,105.29,pood,Tartu,sularaha,Tõnu,Kallas,tonu.kallas@outlook.com,+372 8678 5143,Tallinn,2024-04-03,,1992.0
7236,7236,INV-202408-00034,2024-08-12,4765.0,1350,1,270.69,270.69,pood,Tallinn,järelmaks,Kati,Lill,kati.lill@mail.ee,+372 8373 3461,Tartu,2020-06-22,,1994.0
7238,7238,INV-202408-00036,2024-08-12,3038.0,1196,1,32.93,32.93,online,,sularaha,Kristi,Must,kristi.must@outlook.com,+372 5500 6995,Tartu,2023-05-07,,1996.0
7261,7261,INV-202408-00059,2024-08-12,3851.0,1050,2,145.72,291.44,pood,Tartu,kaart,Raivo,Pihl,raivo.pihl@outlook.com,+372 5691 2020,Võru,2022-03-30,bronze,1962.0
7316,7316,INV-202408-00114,2024-08-12,3545.0,1265,4,269.85,1079.4,pood,Tallinn,kaart,Merike,Rosin,,+372 5148 6640,Tartu,2023-09-23,,1970.0
7371,7371,INV-202408-00169,2024-08-12,4870.0,1101,1,159.25,159.25,online,,sularaha,Rein,Männik,rein.mannik@yahoo.com,+372 8589 0034,Tallinn,2023-06-18,bronze,1985.0
7433,7433,INV-202408-00231,2024-08-12,3090.0,1090,1,244.67,281.19,pood,Tallinn,kaart,Raivo,Kuusk,raivo.kuusk@telia.ee,+372 8991 5893,Tallinn,2023-04-21,,1998.0
7441,7441,INV-202408-00239,2024-08-12,2884.0,1105,1,259.23,259.23,online,,sularaha,Marko,Raud,,+372 5132 4451,Tallinn,2020-12-14,,2000.0
7443,7443,INV-202408-00241,2024-08-12,4949.0,1091,1,199.8,199.8,pood,Tartu,kaart,Marika,Sepp,marika.sepp@gmail.com,+372 8348 6006,Tallinn,2020-09-17,bronze,1962.0
7489,7489,INV-202408-00287,2024-08-12,2064.0,1347,1,246.97,246.97,pood,Tallinn,sularaha,Väino,Kuusik,vaino.kuusik@hot.ee,+372 5456 6379,Tartu,2023-07-17,gold,1985.0
7494,7494,INV-202408-00292,2024-08-12,2885.0,1267,1,47.3,66.88,pood,Tallinn,sularaha,Kaido,Arro,kaido.arro@mail.ee,+372 5945 4811,Viljandi,2023-06-10,silver,1972.0
7537,7537,INV-202408-00335,2024-08-12,2169.0,1294,1,53.01,53.01,pood,Pärnu,sularaha,Henri,Kangur,henri.kangur@mail.ee,+372 5103 7400,Tallinn,2023-04-10,gold,1992.0
7551,7551,INV-202408-00349,2024-08-12,3812.0,1158,2,70.01,140.02,online,,järelmaks,Riina,Rand,riina.rand@yahoo.com,+372 5854 8846,Paide,2020-07-22,,2004.0
7611,7611,INV-202408-00409,2024-08-12,4210.0,1299,4,83.1,332.4,pood,Tallinn,sularaha,Arvo,Roots,,+372 5221 8297,Tartu,2021-12-07,gold,1980.0
7629,7629,INV-202408-00427,2024-08-12,4743.0,1185,2,203.67,407.34,pood,Tallinn,kaart,Sigrid,Nurk,sigrid.nurk@mail.ee,+372 5568 6142,Võru,2022-07-14,,1999.0
7645,7645,INV-202408-00443,2024-08-12,4018.0,1026,1,166.27,166.27,pood,Tallinn,sularaha,Terje,Kukk,terje.kukk@gmail.com,+372 5440 6230,Rakvere,2023-09-28,,1971.0
7247,7247,INV-202408-00045,2024-08-13,,1349,1,154.71,154.71,online,,kaart,,,,,,,,
7250,7250,INV-202408-00048,2024-08-13,3604.0,1036,1,137.33,137.33,pood,Pärnu,sularaha,Marko,Nõmm,marko.nomm@mail.ee,+372 8635 7391,Tallinn,2023-03-04,gold,1971.0
7251,7251,INV-202408-00049,2024-08-13,2477.0,1111,2,327.07,654.14,pood,Pärnu,järelmaks,Ülle,Org,ulle.org@yahoo.com,+372 5784 2359,Tartu,2021-05-27,,1977.0
7266,7266,INV-202408-00064,2024-08-13,4586.0,1044,4,83.23,332.92,pood,Tallinn,sularaha,Külli,Mitt,kulli.mitt@telia.ee,+372 5721 7970,Tartu,2024-01-07,silver,1969.0
7295,7295,INV-202408-00093,2024-08-13,3787.0,1053,3,113.86,341.58,online,,järelmaks,Aili,Saar,aili.saar@mail.ee,+372 8300 5546,Tartu,2021-07-12,silver,1998.0
7367,7367,INV-202408-00165,2024-08-13,2154.0,1268,1,110.53,110.53,online,,kaart,Annika,Saar,annika.saar@telia.ee,+372 8171 9699,Viljandi,2021-08-05,gold,1964.0
7387,7387,INV-202408-00185,2024-08-13,,1090,1,281.19,281.19,pood,Tallinn,kaart,,,,,,,,
7440,7440,INV-202408-00238,2024-08-13,4469.0,1115,1,53.19,53.19,online,,kaart,Marika,Raid,marika.raid@gmail.com,+372 5886 6284,Pärnu,2022-08-07,silver,1974.0
7460,7460,INV-202408-00258,2024-08-13,4072.0,1036,2,137.33,274.66,pood,Tallinn,kaart,Jüri,Org,juri.org@outlook.com,+372 8643 6649,Rakvere,2021-03-08,,1980.0
7485,7485,INV-202408-00283,2024-08-13,4334.0,1336,1,376.33,376.33,pood,Tallinn,järelmaks,Priit,Järv,,+372 5537 0818,Tallinn,2024-01-13,,1996.0
7495,7495,INV-202408-00293,2024-08-13,,1038,2,329.99,659.98,pood,Tallinn,sularaha,,,,,,,,
7500,7500,INV-202408-00298,2024-08-13,2905.0,1269,1,125.98,125.98,online,,järelmaks,Sandra,Raud,sandra.raud@outlook.com,+372 5141 1657,Tartu,2020-04-02,silver,1979.0
7512,7512,INV-202408-00310,2024-08-13,,1242,5,203.39,1016.95,pood,Tallinn,sularaha,,,,,,,,
7514,7514,INV-202408-00312,2024-08-13,2576.0,1296,1,301.97,301.97,pood,Tallinn,sularaha,Meelis,Org,meelis.org@yahoo.com,+372 5549 2521,Tallinn,2022-07-11,,1977.0
7520,7520,INV-202408-00318,2024-08-13,3449.0,1090,1,281.19,281.19,online,,järelmaks,Külli,Lõoke,kulli.looke@yahoo.com,+372 5504 5150,Tallinn,2022-03-14,bronze,1965.0
7558,7558,INV-202408-00356,2024-08-13,2715.0,1299,1,83.1,83.1,pood,Tartu,järelmaks,Erkki,Veski,,+372 5414 6223,Võru,2020-08-21,gold,1998.0
7582,7582,INV-202408-00380,2024-08-13,2913.0,1090,3,281.19,843.57,online,,järelmaks,Aili,Hurt,aili.hurt@yahoo.com,+372 5145 1945,Tallinn,2020-01-12,,2001.0
7601,7601,INV-202408-00399,2024-08-13,,1208,1,76.7,76.7,online,,järelmaks,,,,,,,,
7614,7614,INV-202408-00412,2024-08-13,2914.0,1350,2,270.69,541.38,pood,Tallinn,järelmaks,Rein,Luik,,+372 8696 4172,Tallinn,2024-07-07,,1996.0
7617,7617,INV-202408-00415,2024-08-13,2431.0,1238,5,72.73,363.65,pood,Pärnu,kaart,Jüri,Mets,juri.mets@outlook.com,+372 8289 5074,Tallinn,2020-03-06,gold,2000.0
7662,7662,INV-202408-00460,2024-08-13,3173.0,1081,3,63.62,190.86,pood,Pärnu,kaart,Erkki,Mets,erkki.mets@gmail.com,+372 5469 6266,Tartu,2024-07-10,,1963.0
7690,7690,INV-202408-00488,2024-08-13,3603.0,1145,3,338.43,1015.29,online,,sularaha,Tarmo,Rosin,tarmo.rosin@telia.ee,+372 8483 5079,Tallinn,2020-08-31,,1997.0
7693,7693,INV-202408-00491,2024-08-13,2997.0,1236,4,205.89,823.56,pood,Tallinn,järelmaks,Kevin,Org,kevin.org@yahoo.com,+372 5387 4847,Tallinn,2021-08-09,gold,1990.0
7709,7709,INV-202408-00507,2024-08-13,2500.0,1054,2,201.96,438.38,pood,Tartu,sularaha,Merle,Lepp,merle.lepp@hot.ee,+372 8362 0161,Võru,2021-01-23,silver,2002.0
7217,7217,INV-202408-00015,2024-08-14,2080.0,1318,2,218.42,436.84,pood,Tartu,sularaha,Tiina,Kangur,tiina.kangur@gmail.com,+372 5232 6471,Tartu,2021-06-21,gold,2004.0
7230,7230,INV-202408-00028,2024-08-14,4036.0,1308,1,67.75,67.75,online,,sularaha,Terje,Arro,terje.arro@telia.ee,+372 5735 2557,Pärnu,2021-04-26,,2001.0
7362,7362,INV-202408-00160,2024-08-14,,1348,3,125.52,376.56,pood,Tallinn,järelmaks,,,,,,,,
7369,7369,INV-202408-00167,2024-08-14,4294.0,1162,1,89.39,89.39,pood,Tallinn,järelmaks,Ago,Lepp,ago.lepp@hot.ee,+372 8199 5521,Võru,2020-11-19,,1979.0
7374,7374,INV-202408-00172,2024-08-14,3719.0,1213,1,132.3,132.3,pood,Tartu,kaart,Anna,Puusepp,anna.puusepp@hot.ee,+372 8413 1233,Haapsalu,2022-10-01,silver,1966.0
7384,7384,INV-202408-00182,2024-08-14,4869.0,1132,1,156.5,144.36,pood,Tartu,kaart,Olev,Orav,olev.orav@hot.ee,+372 8687 2862,Rakvere,2024-02-07,silver,1965.0
7385,7385,INV-202408-00183,2024-08-14,,1281,2,292.61,585.22,pood,Tallinn,kaart,,,,,,,,
7393,7393,INV-202408-00191,2024-08-14,4201.0,1343,2,63.87,-127.74,pood,Tallinn,kaart,Marika,Mitt,marika.mitt@gmail.com,+372 5246 2309,Tallinn,2024-04-13,bronze,1993.0
7410,7410,INV-202408-00208,2024-08-14,2745.0,1258,1,84.41,84.41,online,,sularaha,Ene,Liiv,ene.liiv@mail.ee,+372 8118 4542,Tallinn,2021-04-30,,1988.0
7411,7411,INV-202408-00209,2024-08-14,3810.0,1270,4,124.35,497.4,online,,järelmaks,Pille,Sepp,pille.sepp@hot.ee,+372 5452 0649,Pärnu,2023-07-07,,1985.0
7446,7446,INV-202408-00244,2024-08-14,2362.0,1318,2,218.42,436.84,pood,Tallinn,järelmaks,Laura,Paas,laura.paas@mail.ee,+372 5345 2759,Tartu,2020-01-22,,1982.0
7458,7458,INV-202408-00256,2024-08-14,2700.0,1228,1,160.71,160.71,pood,Tallinn,kaart,Rein,Kallas,rein.kallas@outlook.com,+372 8427 3759,Jõhvi,2020-10-11,gold,1981.0
7501,7501,INV-202408-00299,2024-08-14,4475.0,1216,1,273.06,273.06,pood,Tartu,sularaha,Madis,Puusepp,madis.puusepp@mail.ee,+372 5675 4927,Tallinn,2023-08-07,gold,1968.0
7516,7516,INV-202408-00314,2024-08-14,3048.0,1290,2,105.23,210.46,pood,Pärnu,sularaha,Liina,Org,liina.org@yahoo.com,+372 5637 0851,Pärnu,2023-02-03,,1960.0
7536,7536,INV-202408-00334,2024-08-14,4312.0,1177,1,135.99,135.99,online,,järelmaks,Erkki,Hurt,erkki.hurt@mail.ee,+372 5791 5133,Tallinn,2020-01-25,,1980.0
7555,7555,INV-202408-00353,2024-08-14,3605.0,1084,4,156.13,624.52,pood,Tallinn,järelmaks,Anu,Kuusik,anu.kuusik@mail.ee,+372 8291 0405,Tallinn,2020-02-05,,1982.0
7566,7566,INV-202408-00364,2024-08-14,4016.0,1144,1,152.13,152.13,online,,sularaha,Sandra,Kuusk,sandra.kuusk@hot.ee,+372 8336 7202,Tartu,2024-01-18,,1988.0
7567,7567,INV-202408-00365,2024-08-14,3021.0,1014,1,147.58,147.58,pood,Tallinn,sularaha,Tarmo,Saar,tarmo.saar@outlook.com,+372 8911 9096,Paide,2024-08-11,,1973.0
7575,7575,INV-202408-00373,2024-08-14,3024.0,1316,5,296.58,1482.9,online,,järelmaks,Rein,Tammik,rein.tammik@mail.ee,+372 5378 2313,Pärnu,2024-03-19,gold,1989.0
7206,7206,INV-202408-00004,2024-08-15,2863.0,1089,1,134.58,134.58,pood,Pärnu,kaart,Maris,Paas,maris.paas@telia.ee,+372 5775 6632,Võru,2021-09-20,gold,1999.0
7214,7214,INV-202408-00012,2024-08-15,,1304,3,210.36,631.08,pood,Pärnu,järelmaks,,,,,,,,
7228,7228,INV-202408-00026,2024-08-15,,1003,1,52.04,52.04,online,,kaart,,,,,,,,
7296,7296,INV-202408-00094,2024-08-15,2404.0,1194,1,84.54,84.54,pood,Pärnu,kaart,Piret,Orav,piret.orav@mail.ee,+372 5904 6311,Paide,2021-01-08,gold,1989.0
7313,7313,INV-202408-00111,2024-08-15,4659.0,1068,1,122.45,122.45,pood,Tallinn,sularaha,Meelis,Roots,meelis.roots@telia.ee,+372 8938 3160,Pärnu,2022-03-25,,1991.0
7320,7320,INV-202408-00118,2024-08-15,4690.0,1100,1,126.42,126.42,pood,Tartu,kaart,Erkki,Rand,erkki.rand@yahoo.com,+372 5845 3936,Narva,2022-11-03,bronze,1994.0
7422,7422,INV-202408-00220,2024-08-15,,1258,1,84.41,84.41,pood,Tallinn,sularaha,,,,,,,,
7428,7428,INV-202408-00226,2024-08-15,2954.0,1119,2,181.68,363.36,pood,Tallinn,järelmaks,Kersti,Lõoke,,+372 5823 8561,Tallinn,2020-07-28,,1971.0
7439,7439,INV-202408-00237,2024-08-15,3119.0,1216,1,273.06,273.06,pood,Tallinn,järelmaks,Kristjan,Ilves,kristjan.ilves@yahoo.com,+372 5908 7261,Viljandi,2021-05-12,,2004.0
7454,7454,INV-202408-00252,2024-08-15,2556.0,1214,1,250.17,250.17,online,,kaart,Nele,Aas,nele.aas@mail.ee,+372 5717 7380,Tallinn,2020-06-14,gold,2000.0
7459,7459,INV-202408-00257,2024-08-15,4663.0,1219,2,29.42,58.84,pood,Tallinn,kaart,Marko,Lepp,marko.lepp@yahoo.com,+372 5222 1143,Haapsalu,2024-03-02,,1971.0
7482,7482,INV-202408-00280,2024-08-15,3982.0,1349,1,154.71,154.71,pood,Tartu,kaart,Siim,Toom,siim.toom@yahoo.com,+372 8356 5726,Tallinn,2024-01-14,bronze,1969.0
7487,7487,INV-202408-00285,2024-08-15,3760.0,1135,2,175.25,350.5,online,,sularaha,Madis,Värk,madis.vark@telia.ee,+372 8777 0185,Tartu,2020-11-13,gold,1982.0
7517,7517,INV-202408-00315,2024-08-15,,1065,4,48.58,194.32,pood,Tallinn,kaart,,,,,,,,
7524,7524,INV-202408-00322,2024-08-15,3471.0,1140,2,106.69,213.38,pood,Tartu,järelmaks,Taavi,Salu,taavi.salu@gmail.com,+372 8613 5712,Tallinn,2020-09-26,silver,2004.0
7540,7540,INV-202408-00338,2024-08-15,3119.0,1053,2,113.86,227.72,online,,järelmaks,Kristjan,Ilves,kristjan.ilves@yahoo.com,+372 5908 7261,Viljandi,2021-05-12,,2004.0
7616,7616,INV-202408-00414,2024-08-15,2191.0,1103,3,173.62,520.86,pood,Tartu,järelmaks,Mihkel,Pihl,mihkel.pihl@hot.ee,+372 5340 5326,Tallinn,2022-10-02,silver,1975.0
7676,7676,INV-202408-00474,2024-08-15,4076.0,1047,1,155.84,155.84,pood,Tallinn,järelmaks,Merike,Kangur,merike.kangur@gmail.com,+372 5146 7479,Tartu,2022-01-20,gold,1993.0
7232,7232,INV-202408-00030,2024-08-16,3722.0,1177,1,151.44,135.99,pood,Pärnu,sularaha,Ago,Kull,ago.kull@yahoo.com,+372 5159 7764,Pärnu,2023-09-06,bronze,1993.0
7265,7265,INV-202408-00063,2024-08-16,4178.0,1027,1,346.7,346.7,pood,Tartu,järelmaks,Ago,Lõoke,ago.looke@telia.ee,+372 5121 3969,Jõhvi,2022-06-11,,2004.0
7270,7270,INV-202408-00068,2024-08-16,3829.0,1340,1,229.01,229.01,pood,Tallinn,kaart,Katrin,Nurk,katrin.nurk@mail.ee,+372 8823 0907,Tallinn,2023-04-10,silver,2004.0
7277,7277,INV-202408-00075,2024-08-16,3773.0,1011,1,53.99,53.99,online,,sularaha,Toomas,Lepp,toomas.lepp@gmail.com,+372 5795 5320,Tallinn,2022-08-06,,1970.0
7368,7368,INV-202408-00166,2024-08-16,4691.0,1019,1,80.39,80.39,pood,Tartu,kaart,Andres,Veski,andres.veski@gmail.com,+372 8130 4297,Tallinn,2023-03-08,,1998.0
7394,7394,INV-202408-00192,2024-08-16,3767.0,1091,1,199.8,199.8,pood,Tallinn,kaart,Tarmo,Kaalep,tarmo.kaalep2@mail.ee,+372 5133 8735,Tartu,2022-03-14,,1962.0
7404,7404,INV-202408-00202,2024-08-16,3818.0,1036,2,137.33,274.66,online,,sularaha,Indrek,Männik,indrek.mannik@telia.ee,+372 8500 7365,Tallinn,2023-03-17,silver,1981.0
7414,7414,INV-202408-00212,2024-08-16,3258.0,1293,1,351.33,351.33,online,,kaart,Peeter,Lepp,peeter.lepp@hot.ee,+372 8661 1407,Tallinn,2020-05-01,gold,2004.0
7418,7418,INV-202408-00216,2024-08-16,4000.0,1146,1,31.65,31.65,pood,Tallinn,sularaha,Kristjan,Rand,kristjan.rand2@outlook.com,+372 5653 8185,Kuressaare,2020-03-30,silver,1982.0
7419,7419,INV-202408-00217,2024-08-16,3722.0,1229,5,210.76,1053.8,online,,järelmaks,Ago,Kull,ago.kull@yahoo.com,+372 5159 7764,Pärnu,2023-09-06,bronze,1993.0
7421,7421,INV-202408-00219,2024-08-16,2943.0,1197,1,152.85,152.85,pood,Pärnu,sularaha,Marit,Tammik,marit.tammik@outlook.com,+372 8396 5298,Jõhvi,2023-03-20,gold,1983.0
7434,7434,INV-202408-00232,2024-08-16,2591.0,1087,2,57.08,114.16,pood,Tartu,kaart,Tõnu,Kaalep,tonu.kaalep@gmail.com,+372 8210 9102,Tartu,2022-11-19,silver,1964.0
7488,7488,INV-202408-00286,2024-08-16,4206.0,1275,4,62.82,251.28,pood,Tallinn,järelmaks,Kersti,Lill,kersti.lill@telia.ee,+372 5531 1346,Tallinn,2021-02-03,,1967.0
7548,7548,INV-202408-00346,2024-08-16,3946.0,1153,5,79.59,397.95,online,,sularaha,Mihkel,Rosin,mihkel.rosin2@yahoo.com,+372 8716 7910,Viljandi,2022-09-20,,1979.0
7572,7572,INV-202408-00370,2024-08-16,4274.0,1025,1,137.48,122.07,online,,kaart,Andres,Männik,andres.mannik2@gmail.com,+372 5431 5996,Tartu,2020-02-13,silver,1980.0
7658,7658,INV-202408-00456,2024-08-16,2860.0,1193,1,120.59,120.59,pood,Tartu,sularaha,Margus,Kukk,,+372 5509 4182,Tallinn,2022-06-14,,1983.0
7689,7689,INV-202408-00487,2024-08-16,4558.0,1021,2,94.65,189.3,online,,kaart,Kadri,Nurk,kadri.nurk@mail.ee,+372 5907 5818,Tartu,2021-09-15,,1987.0
7713,7713,INV-202408-00511,2024-08-16,3479.0,1077,1,62.56,62.56,pood,Tallinn,kaart,Kevin,Lõhmus,kevin.lohmus2@mail.ee,+372 5852 4371,Tallinn,2023-03-17,silver,1993.0
7239,7239,INV-202408-00037,2024-08-17,4605.0,1319,2,290.55,581.1,pood,Tartu,kaart,Aivar,Koppel,,+372 5167 1191,Rakvere,2022-02-18,gold,1977.0
7256,7256,INV-202408-00054,2024-08-17,4481.0,1066,5,107.26,536.3,pood,Tallinn,kaart,Laura,Aas,,+372 5994 0713,Tartu,2021-10-17,silver,1976.0
7280,7280,INV-202408-00078,2024-08-17,3365.0,1141,2,69.39,138.78,pood,Tartu,kaart,Olev,Teder,olev.teder@gmail.com,+372 5832 9690,Tallinn,2021-03-03,silver,2001.0
7333,7333,INV-202408-00131,2024-08-17,3855.0,1234,1,120.28,162.86,online,,kaart,Margus,Tammik,margus.tammik@yahoo.com,+372 5162 5383,Pärnu,2024-01-16,bronze,1997.0
7336,7336,INV-202408-00134,2024-08-17,3572.0,1350,2,270.69,541.38,pood,Tartu,järelmaks,Karin,Mitt,karin.mitt@outlook.com,+372 8978 7369,Narva,2022-05-29,,1967.0
7370,7370,INV-202408-00168,2024-08-17,2557.0,1310,2,106.21,212.42,pood,Tallinn,kaart,Siim,Arro,siim.arro@hot.ee,+372 5928 0252,Tallinn,2024-01-16,silver,1984.0
7396,7396,INV-202408-00194,2024-08-17,3643.0,1315,2,95.5,191.0,pood,Tartu,kaart,Mart,Liiv,mart.liiv@yahoo.com,+372 5371 1181,Tallinn,2023-02-20,gold,1985.0
7402,7402,INV-202408-00200,2024-08-17,,1071,5,237.71,1188.55,online,,järelmaks,,,,,,,,
7417,7417,INV-202408-00215,2024-08-17,3686.0,1096,1,273.32,273.32,pood,Tartu,sularaha,Terje,Salu,terje.salu@gmail.com,+372 5840 0205,Tallinn,2023-10-20,,2003.0
7432,7432,INV-202408-00230,2024-08-17,4390.0,1159,1,24.54,24.54,pood,Pärnu,järelmaks,Triin,Mitt,triin.mitt@outlook.com,+372 5184 1857,Tallinn,2020-11-11,,1972.0
7462,7462,INV-202408-00260,2024-08-17,3103.0,1176,1,245.59,245.59,pood,Tartu,järelmaks,Merle,Põld,merle.pold@mail.ee,+372 5193 9712,Tartu,2021-12-22,,1984.0
7496,7496,INV-202408-00294,2024-08-17,3723.0,1290,2,105.23,210.46,online,,kaart,Marika,Lass,marika.lass@outlook.com,+372 5813 5124,Pärnu,2022-04-13,silver,1983.0
7594,7594,INV-202408-00392,2024-08-17,4883.0,1187,1,252.33,252.33,online,,kaart,Ene,Kuusk,,+372 8381 7313,Tartu,2020-04-29,,1986.0
7603,7603,INV-202408-00401,2024-08-17,4623.0,1225,1,116.87,116.87,online,,sularaha,Raivo,Lepp,raivo.lepp@hot.ee,+372 5687 3809,Tartu,2020-03-14,,1996.0
7273,7273,INV-202408-00071,2024-08-18,2804.0,1070,3,139.74,419.22,pood,Tallinn,kaart,Tõnu,Nurk,tonu.nurk@hot.ee,+372 5182 7590,Tallinn,2023-09-28,,1981.0
7276,7276,INV-202408-00074,2024-08-18,4301.0,1051,1,208.83,208.83,online,,järelmaks,Liis,Arro,liis.arro@gmail.com,+372 8214 8448,Tallinn,2022-02-03,gold,1969.0
